app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8,app_function
1163980954,0,Mori Journal,Lifestyle,2016-11-24,2016-11-24,131.78,4,0,0,1,4.3.7,2022-02-26,Fixed the problem of unresponsiveness when clicking on multi select stickers making it more convenient to add in batches Fixed the problem of being unable to change the avatar and replaced it with the beautiful avatar Your world can post updates again. It is said that sharing updates can bring happiness! Chongya cuties come to Mori Account to record your exquisite life! If you have any questions or suggestions during use please give feedback through My I want to complain Mori Jiang will serve you in time! If you like the Mori account please leave a positive review to encourage us and recommend me to your friends,0,0,0,0,0,0,0,0,0
1163980954,0,Mori Journal,Lifestyle,2016-11-24,2016-11-24,131.78,4,0,0,1,4.3.6,2021-08-17,Fixed the problem of unresponsiveness when clicking on multi select stickers making it more convenient to add in batches Fixed the problem of being unable to change the avatar and replaced it with the beautiful avatar Your world can post updates again. It is said that sharing updates can bring happiness! Chongya cuties come to Mori Account to record your exquisite life! If you have any questions or suggestions during use please give feedback through My I want to complain Mori Jiang will serve you in time! If you like the Mori account please leave a positive review to encourage us and recommend me to your friends,0,0,0,0,0,0,0,0,0
1163980954,0,Mori Journal,Lifestyle,2016-11-24,2016-11-24,131.78,4,0,0,1,4.3.5,2021-07-21,Fix some known issues and optimize product experience,0,0,0,0,0,0,0,0,0
1163980954,0,Mori Journal,Lifestyle,2016-11-24,2016-11-24,131.78,4,0,0,1,4.3.2,2021-04-21,Fixed an issue where print orders could not be submitted on some mobile phones,0,0,0,0,0,0,0,0,0
1163980954,0,Mori Journal,Lifestyle,2016-11-24,2016-11-24,131.78,4,0,0,1,4.3.1,2021-04-09,Fix some known bugs and optimize user experience,0,0,0,0,0,0,0,0,0
1163980954,0,Mori Journal,Lifestyle,2016-11-24,2016-11-24,131.78,4,0,0,1,4.3.0,2020-12-26,Fix bugs and optimize user experience.,0,0,0,0,0,0,0,0,0
1163980954,0,Mori Journal,Lifestyle,2016-11-24,2016-11-24,131.78,4,0,0,1,4.2.9,2020-12-02,Fix crash issue Adapt to full screen,0,0,0,0,0,0,0,0,0
1163980954,0,Mori Journal,Lifestyle,2016-11-24,2016-11-24,131.78,4,0,0,1,4.2.8,2019-12-16,Fix the problem of printing service payment failure,0,0,0,0,0,0,0,0,0
1163980954,0,Mori Journal,Lifestyle,2016-11-24,2016-11-24,131.78,4,0,0,1,4.2.7,2019-10-25,Fix crashes on iOS 13,0,0,0,0,0,0,0,0,0
1163980954,0,Mori Journal,Lifestyle,2016-11-24,2016-11-24,131.78,4,0,0,1,4.2.6,2019-10-23,bugfix for iOS 13,0,0,0,0,0,0,0,0,0
