app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,16.0.0,2024-03-01,1 UX and feature enhancement 2 Bug Fixes 3 Performance enhancement,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,15.0.2,2023-12-08,1 Enhanced UI 2 Introduction of newer features 3 Performance optimization,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,15.0.1,2023-10-09,1 Enhanced UI 2 Introduction of newer features 3 Performance optimization,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,15.0.0,2023-04-20,1 Enhanced UI 2 Introduction of newer features 3 Performance optimization,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,14.850,2022-09-20,Stability and Performance Improvements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,14.830,2022-06-11,Stability and Performance Improvements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,14.500,2021-10-05,Stability and Performance Improvements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,14.300,2021-07-29,New 24 7 channels added. Stability and performance improvements.,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,13.700,2021-02-13,Stability and Performance Improvements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,13.512,2020-09-10,Stability and Performance Improvements,0,0,0,0,0,0,1,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,13.510,2020-09-08,Stability and Performance Improvements,0,0,0,0,0,0,1,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,13.102,2020-05-05,Stability and Performance Improvements,0,0,1,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,12.170,2019-10-01,Stability and Performance Improvements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,12.150,2019-09-10,Stability and Performance Improvements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,11.506,2019-01-04,Performance and Stability Improvements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,11.505,2019-01-02,Performance and Stability Improvements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,11.503,2018-12-28,Performance and Stability Improvements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,11.501,2018-12-22,Performance and Stability Enhancements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,11.000,2018-09-14,Updates for iOS 12,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.100,2018-06-15,Performance Optimizations,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.080,2018-05-03,Performance Improvements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.078,2018-04-24,Performance Enhancements,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.077,2018-04-13,Performance Optimizations,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.076,2018-04-11,Performance Optimizations,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.075,2018-04-06,Performance Optimizations,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.072,2018-03-06,Performance Optimizations,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.071,2018-01-24,Performance Optimizations,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.070,2018-01-06,Performance optimizations.,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.060,2017-12-05,Added support for new devices and performance optimizations.,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.050,2017-11-18,Added support for new devices and performance optimizations.,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.040,2017-11-12,Added support for new devices and performance optimizations.,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.030,2017-11-10,Added support for new devices and performance optimizations.,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.020,2017-11-08,Added support for new devices and performance optimizations.,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.010,2017-10-09,Performance Improvements.,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.008,2017-09-15,Optimized for iOS 11,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.007,2017-08-22,Minor bug fixes,0,0,0,0,0,0,0,0
1123526337,1000600000764054,AsianCrush Movies TV,Entertainment,2017-08-10,2017-08-09,23.68,1,1,0,1,10.000,2017-08-09,,0,0,0,0,0,0,0,0
