app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8,app_function
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,3.0.3,2022-04-10,Export your Brainstormings as PDF or image file Get a QR code to share your Brainstormings with anyone Get an HTML embed code to show a Brainstorming in your webpage More settings to adjust the app s appearance and interaction methods,0,0,0,0,0,0,0,0,0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,2.3.0,2021-10-22,Discover a completely reengineered version of Brainstorming. Faster and more functional than ever major improvements were brought across the whole app s ecosystem. We redesigned everything from our servers to the entire rendering engine to make Brainstorming the most reliable mind mapping app for you. Give it a try it s free !,0,0,0,0,0,0,0,0,0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,2.2.3,2020-12-28,NEW Spark new ideas with the brand new Brainstorming Widget for iOS 14. It will automatically update with random words and their associated Brainstormings. Get daily food for thought. IMPROVED Enhanced the positioning of elements along the Z axis. Fixed some elements not showing up properly after updating to iOS 14. Fixed minor bugs as well as an issue that prevented users from picking images from their library in iOS 14.,0,0,0,0,0,0,0,0,0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,2.2.2,2020-11-13,NEW Spark new ideas with the brand new Brainstorming Widget for iOS 14. It will automatically update with random words and their associated Brainstormings. Get daily food for thought. IMPROVED Enhanced the positioning of elements along the Z axis. Fixed some elements not showing up properly after updating to iOS 14. Fixed a bug that prevented users from picking images from their library in iOS 14.,0,0,0,0,0,0,0,0,0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,2.2.1,2020-10-04,New element types to add to your Brainstormings : Voice memos : Record your voice or sounds. Hyperlinks : add references from all around the Web. Wikipedia articles : discover and quote the most trusted knowledge source. Sketches : express your creative ideas with drawings. Scan : add documents posters and much more by scanning with your device s camera. New Light and Dark themes Show different result types with the Shuffle feature. Create your Brainstorming account so you can keep your Brainstormings forever ! Discover search open edit and share any Brainstorming from the brand new Library. Even more gestures to interact with your cloud and its hierarchy. Recovery : you ll never loose a Brainstorming ever again. Each time you perform an operation on a Brainstorming a safety copy is updated on disk so it can be recovered if the app closed before you saved it. Reorder the New Element menu items to access your favorite features in a flash. Share your Brainstorming with the world with a QR Code. The 2.2.1 release brings major bug fixes as well as performance accessibility and interaction enhancements.,0,0,0,0,0,0,0,0,0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,2.2,2020-09-20,New element types to add to your Brainstormings : Voice memos : Record your voice or sounds. Hyperlinks : add references from all around the Web. Wikipedia articles : discover and quote the most trusted knowledge source. Sketches : express your creative ideas with drawings. Scan : add documents posters and much more by scanning with your device s camera. New Light and Dark themes Show different result types with the Shuffle feature. Create your Brainstorming account so you can keep your Brainstormings forever ! Discover search open edit and share any Brainstorming from the brand new Library. Even more gestures to interact with your cloud and its hierarchy. Recovery : you ll never loose a Brainstorming ever again. Each time you perform an operation on a Brainstorming a safety copy is updated on disk so it can be recovered if the app closed before you saved it. Reorder the New Element menu items to access your favorite features in a flash. Share your Brainstorming with the world with a QR Code.,0,0,0,0,0,0,0,0,0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,2.1,2019-11-12,Good news ! Multi level brainstormings are now available to free users ! Your favorite vocabulary application now fully supports iOS 13 ! The language view can be dismissed by dragging Get synonyms definitions by long pressing them ! Introducing new node type : Image Search and Movies documentaries TV shows etc ! Some brand new parallax and motion goodness Fixes some minor bugs,0,0,0,0,0,0,0,0,0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,2.0,2019-07-05,A whole new way to interact with your Brainstorming was thought out for this second version : Access your Brainstorming s global view at any time. Add your own words your own images as well as art references to your Brainstorming. Export your Brainstorming to the web to show it to the world and share it. Disable the cloud s inertia for a better control and enhanced graphics performances. Manage your Brainstorming dynamically : remove and add elements at any stage of your investigation.,0,0,0,0,0,0,0,0,0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,1.2,2018-11-21,Brainstorming is now available in English ! As of the 19th of November 2018 the price of Brainstorming Premium changes,0,0,0,0,0,0,0,0,0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,1.1,2018-11-13,Change of database: even more French synonyms than before with their definitions. New animations and general improvement of the interface Discover Brainstorming Premium: Create your brainstorming sessions on several levels by using the synonyms found successively Access a history of selected words with their definitions Explode the synonym limit maximum 7 for free users,0,0,0,0,0,0,0,0,0
1438964773,0,Brainstorming,Productivity,2018-10-19,2018-10-18,94.11,16,0,0,1,1.0,2018-10-18,,0,0,0,0,0,0,0,0,0
