app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8,app_function
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.7.5,2024-02-28,Fixes a crash when dismissing the color picker Fixes a crash with the text box selection menu and keyboard Fixes a crash on iOS 15 when opening the content manager Fixes unresponsive library buttons on macOS Sonoma Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.7.3,2024-02-20,Sharing a note via the Apple Mail app includes the note s title Fixes a crash when editing note info Improves default sharing options No longer reuses the last export s password No longer reuses the last export s page range selection Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.7.2,2024-02-12,Improves file import eg Canvas PowerPoint Web Pages Support for locked PDF import Improves the Recent Notes widget Allows convert to math in safe mode Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.7.1,2024-02-05,Introduced new 2024 planners from Paperlike Added an option to open a note directly in Notability after import from an external app Added Note paper backgrounds as default to quick share Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.7,2024-01-23,Introducing Notability Widgets! Quickly create new notes view a specific note access your Recent Notes or access notes in a specific subject with our 4 new Widgets. Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.6,2024-01-17,14.6 includes an options menu update an improved import flow and the ability to hide your status bar! Our options menu inside a note has a revamped design and allows you to rename a note and sort to subject from within the Note info. You can also long press an Unfiled in the Library to sort note to subject. We ve refreshed the design of our import flow to make it quicker and easier to share to Notability. The new Status Bar option allows you to hide the iOS battery and time info to minimize distractions to get an even better look at your notes. This feature can be found in the updated options menu under View settings on iPad. Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.5.4,2024-01-09,Added support for keyboard shortcuts to copy and paste media objects Fixed zoom keyboard shortcuts Fixed paste to work regardless of tool selected Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.5.3,2024-01-02,What s New in 14.5.3 Fix zoom issues in planners Hide home bar when a note is open Fixes a crash with smart highlighter Show search result count in transcripts Fix for images with a transparent background Thank you for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.5.1,2023-12-18,What s New in 14.5.1 We ve refreshed our themes! This includes new graphics for all seasonal and holiday themes. Decreased app size Fixes an issue where Starter tier could incorrectly be shown on launch Thank you for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.5,2023-12-11,Tape has more colors and new patterns! Tap Tape to open the style tray and reveal new options Added 2 new planners for 2024 and new pastel stickers Updated the highlighter icon Fixed a bug for Laser Tool colors in the style tray Added other miscellaneous bug fixes and improvements Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.4.6,2023-12-04,Updated media menu with new icons Media objects can be set to Fit to Page and flipped horizontally and vertically Fixed status bar theme in portrait orientation Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.4.5,2023-11-22,Fixed issue with Tape coloring Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.4.4,2023-11-20,Added Quick Look previews for note files Added other miscellaneous bug fixes and improvements Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.4.3,2023-11-15,Transcriptions are now supported on iPhone Zoom view improvements Fixed issue where furthest left tool was not tappable on iOS 15 Added other miscellaneous bug fixes and improvements Thanks for using Notability!,0,0,0,0,0,0,0,0,0
360593530,1000600000003109,Notability,Productivity,2010-04-01,2010-04-01,348.88,21,1,0,1,14.4.2,2023-11-06,Fixed an issue where links copied from Chrome could not be pasted into Notability. Zoom view now hides automatically when switching to a non writing tool. Added other miscellaneous bug fixes and improvements. Thanks for using Notability!,0,0,0,0,0,0,0,0,0
