app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,updates_per_month,function_updates_per_month,time_dummy_1,time_dummy_2,time_dummy_3,time_dummy_4,time_dummy_5,time_dummy_6,time_dummy_7,time_dummy_8,month_indicator,affected,after_entry,elapsed_avg_days,avg_age_days
1513048898,0,4biddenknowledge TV,Entertainment,2020-07-02,2020-07-02,84.44,1,0,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,1106,1211.0
1513048898,0,4biddenknowledge TV,Entertainment,2020-07-02,2020-07-02,84.44,1,0,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,1136,1211.0
1513048898,0,4biddenknowledge TV,Entertainment,2020-07-02,2020-07-02,84.44,1,0,0,1,0,0,0,0,1,0,0,0,0,0,month_3,0,0,1166,1211.0
1513048898,0,4biddenknowledge TV,Entertainment,2020-07-02,2020-07-02,84.44,1,0,0,1,2,0,0,0,0,1,0,0,0,0,month_4,0,0,1196,1211.0
1513048898,0,4biddenknowledge TV,Entertainment,2020-07-02,2020-07-02,84.44,1,0,0,1,0,0,0,0,0,0,1,0,0,0,month_5,0,1,1226,1211.0
1513048898,0,4biddenknowledge TV,Entertainment,2020-07-02,2020-07-02,84.44,1,0,0,1,0,0,0,0,0,0,0,1,0,0,month_6,0,1,1256,1211.0
1513048898,0,4biddenknowledge TV,Entertainment,2020-07-02,2020-07-02,84.44,1,0,0,1,0,0,0,0,0,0,0,0,1,0,month_7,0,1,1286,1211.0
1513048898,0,4biddenknowledge TV,Entertainment,2020-07-02,2020-07-02,84.44,1,0,0,1,0,0,0,0,0,0,0,0,0,1,month_8,0,1,1316,1211.0
896014310,1000600000538467,Acorn TV Watch British Series,Entertainment,2018-11-09,2014-07-30,94.74,2,1,0,1,0,0,1,0,0,0,0,0,0,0,month_1,0,0,3282,3387.0
896014310,1000600000538467,Acorn TV Watch British Series,Entertainment,2018-11-09,2014-07-30,94.74,2,1,0,1,0,0,0,1,0,0,0,0,0,0,month_2,0,0,3312,3387.0
896014310,1000600000538467,Acorn TV Watch British Series,Entertainment,2018-11-09,2014-07-30,94.74,2,1,0,1,1,0,0,0,1,0,0,0,0,0,month_3,0,0,3342,3387.0
