app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.5.10,2024-02-02,UPDF AI supports continuous synthesis of documents across multiple pages. UPDF AI admits the continuous translation of documents across multiple pages.
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.5.9,2024-01-21,Interaction and performance are optimized.
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.5.8,2024-01-15,Welcome to UPDF we have added a new watermark feature that allows you to add watermarks to prevent tampering or modify existing watermarks in the document.
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.5.7,2023-12-28,Welcome to UPDF We have added AssistiveTouch function to UPDF AI allowing more convenient use of UPDF AI. The slideshow function has been optimized.
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.5.6,2023-12-18,Welcome to UPDF. We now support the link feature that allows you to easily add hyperlinks to any area of a page: Support for adding web page hyperlinks. Support for page links.
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.5.5,2023-12-04,Welcome to UPDF We have made the following optimizations dedicated to offering you a better learning and office experience: Annotations support for modifying preset attribute values quickly switch to your favorite annotation tool. IA UPDF Ask PDF mode supports page by page translation and page summaries. UPDF Pro members support automatic saving and restoring of accidentally closed documents.
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.5.3,2023-10-27,Comments list can now be exported to PDF. New page style added. Interaction and performance are optimized.
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.5.2,2023-10-12,Support for rotation auxiliary operations of stickers stamps signatures.
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.5.1,2023-09-25,UPDF AI Interaction and performance are optimized.
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.5.0,2023-09-18,Add UPDF AI function support PDF summary and Q A Supports AI intelligent dialogues translation summary explanation. Add new PDF document compression function.
1595826623,1000800000165517,UPDF AI Powered PDF Editor,Productivity,2021-12-05,2021-12-05,99.13,12,1,0,1,1.4.5,2023-08-25,Support for slideshow mode.
