app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.29,2022-04-04,Bugfixes and support for latest iOS version
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.28,2021-06-06,Bug fixes
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.26,2021-06-03,Bug and stability fixes
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.25,2021-05-18,Fixing tearing issues issues with lines across the video when videos have image data padded aligned beyond their image width.
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.23,2021-05-15,Added ramp to slow motion for softer feel Fixed bug with lines all over the video
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.22,2021-05-10,Fixing bugs and adding support for older iPhones and iPads
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.21,2021-05-02,Stability and bug fixes
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.19,2021-04-26,Added new in app Edit screen allowing you to convert a segment of the video to slow motion
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.18,2021-04-20,Fixed playback bugs Adding option to convert video to slow motion using either photos edits or full video
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.17,2021-04-19,Refreshed UI Additional speed options
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.16,2021-04-08,Stability and performance improvements
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.13,2021-04-04,Further stability changes Donate button
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.14,2021-04-04,Stability fixes
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.11,2021-04-02,Stability fixes
493856911,0,TimeFreeze,Photo and Video,2012-01-27,2012-01-27,25.3,1,0,0,1,5.0.10,2021-03-29,Adding in app purchase to allow advanced controls to tweak algorithm for better results or faster render speed.
