app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.3.3,2022-05-23,In this version we have done some bug fixes
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.3.2,2022-02-14,In this latest update you ll find: minor bug fixes and performance improvements. Thanks for your support and enjoy using Translate! Love the app Then don t forget to rate us!
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.3.1,2021-12-20,In this latest update you ll find: minor bug fixes and performance improvements. Thanks for your support and enjoy using Translate! Love the app Then don t forget to rate us!
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.3.0,2021-09-14,In this latest update you ll find: minor bug fixes and performance improvements. Thanks for your support and enjoy using Translate! Love the app Then don t forget to rate us!
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.2.6,2021-06-24,We continuously work hard to maintain and keep the app running smoothly at its top performance for you! What s changed Performance improvements and small bug fixes aimed to enhance your experience.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.2.5,2021-04-28,We continuously work hard to maintain and keep the app running smoothly at its top performance for you! What s changed Performance improvements and small bug fixes aimed to enhance your experience. Thanks for your support.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.2.4,2021-03-31,We continuously work hard to maintain and keep the app running smoothly at its top performance for you! What s changed Performance improvements and small bug fixes aimed to enhance your experience. Thanks for your support. Have suggestions or unable to find the answers Our support team is ready and happy to help at support impalastudios.com.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.2.3,2021-02-09,Our primary goal is to improve continuously and make your experience better with every update This version contains minor bug fixes. Have suggestions or unable to find the answers to your questions in the Frequently Asked Questions in the app Settings Our support team is ready and happy to help at support impalastudios.com!
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.2.2,2020-11-11,Small but important improvements in this update! What s changed Performance improvements and small bug fixes aimed to enhance your experience.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.2.1,2020-11-02,Small but important improvements in this update! What s changed Performance improvements and small bug fixes aimed to enhance your experience.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.2.0,2020-09-25,Get ready for iOS 14! We have optimized the app to provide you with a seamless iOS 14 experience.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.1.9,2020-09-10,Small but important improvements in this update! What s changed Performance improvements and small bug fixes aimed to enhance your experience. See even more potential Please reach out to us to share your ideas and suggestions at feedback impalastudios.com.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.1.8,2020-08-24,Small but important improvements in this update! What s changed Performance improvements and small bug fixes aimed to enhance your experience. See even more potential Please reach out to us to share your ideas and suggestions at feedback impalastudios.com.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.1.7,2020-07-21,Our primary goal is to improve continuously and make your experience better with every update This version contains minor bug fixes. Thank you for your continued support! We highly appreciate your feedback so don t hesitate to contact us at feedback impalastudios.com with any suggestions or questions.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.1.6,2020-06-23,Small but important improvements in this update! What s changed Performance improvements and small bug fixes aimed to enhance your experience. See even more potential Please reach out to us to share your ideas and suggestions at feedback impalastudios.com.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.1.5,2020-05-19,Small but important improvements in this update! What s changed Performance improvements small bug fixes aimed to enhance your experience and we ve updated to the data security connections to protect personal data. See even more potential Please reach out to us to share your ideas and suggestions at feedback impalastudios.com.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.1.4,2020-04-07,Small but important improvements in this update! What s changed Performance improvements and small bug fixes aimed to enhance your experience. See even more potential Please reach out to us to share your ideas and suggestions at feedback impalastudios.com.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.1.3,2020-03-16,Our prime goal is to improve continuously and make your experience better with every update This version contains minor bug fixes. Thank you for your continued support! We highly appreciate your feedback so don t hesitate to contact us at feedback impalastudios.com with any suggestions or questions.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.1.2,2019-10-15,Our prime goal is to improve continuously and make your experience better with every update This version contains minor bug fixes. Thank you for your continued support! We highly appreciate your feedback so don t hesitate to contact us at feedback impalastudios.com with any suggestions or questions.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.1.1,2019-09-25,We made some performance improvements and also ironed out some kinks.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.1.0,2019-09-18,Get iOS 13 Ready! We have optimized the app for a seamless iOS 13 experience. Thank you for your continuous support and comments! Do not hesitate to share your feedback with us via feedback impalastudios.com.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.0.4,2019-09-09,Thanks for using the Translate app. This version contains bug fixes and performance improvements. Thank you for your continued support! We highly appreciate your feedback so don t hesitate to contact us at feedback impalastudios.com with any suggestions or questions.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.0.3,2019-02-25,Thanks for using the Translate app. This version contains bug fixes and performance improvements.
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.0.2,2018-10-12,We update our app regularly to fix small bugs that you wouldn t necessarily notice As always we appreciate your feedback. Please email us at feedback impalastudios.com with any suggestions or questions. If you are happy with this update please let us know by rating and reviewing our app on the App Store!
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.0.1,2018-09-19,We ve added iPhone X marketing material
1371998651,1000600000761001,Translate,Productivity,2018-08-24,2018-08-23,68.04,1,1,0,0,1.0.0,2018-08-23,
