app_id,unified_app_id,app_name,app_category,worldwide_release,initial_release,app_size,app_lang,multihoming,paid,in_app_purchases,app_version,app_version_date,release_note,dummy_1,dummy_2,dummy_3,dummy_4,dummy_5,dummy_6,dummy_7,dummy_8
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,8.7,2023-12-06,Picture in picture mode is now available! Visual improvements for video preview experience New icon indicates which videos require sign in Better display for large text sizes Various performance improvements,0,0,0,0,0,1,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,8.6,2023-09-19,Visual improvements Better support for larger text Bug fixes to improve stability,0,0,1,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,8.5,2023-06-27,Fixed bugs related to Apple TV App tracking. Various improvements to the look and feel. Improved FF and REW in the video player.,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,8.4,2023-04-05,Performance improvements and bug fixes,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,8.3,2023-02-13,Fixed a bug that caused video to switch between landscape and portrait mode Fixed a sign in bug for YouTube TV subscribers Improved user interface to meet accessibility standards,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,8.2,2022-12-09,Performance improvements and bug fixes,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,8.1.2,2022-10-04,Performance improvements and bug fixes,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,8.1,2022-09-16,Performance improvements and bug fixes,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,8.0,2022-09-12,Performance improvements,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.12,2022-06-08,Performance Improvements,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.11.0,2022-04-05,Performance improvements,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.9.2,2022-02-08,Performance improvements,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.9.1,2021-12-18,Fixed an issue that prevented some users from fully loading the app. Other performance improvements,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.9,2021-11-03,Fixed several bugs that prevented some users from casting video Fixed several bugs related to TV Provider activation,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.8.1,2021-08-25,We ve made some improvements to the casting experience with more fixes on the way!,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.8,2021-08-09,New location permissions for Live TV Bug fixes and performance improvements,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.7,2021-04-29,Support for App Tracking Transparency Other bug fixes and improvements,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.6,2021-03-11,Fixed a bug that prevented the app from fully loading on iOS 14.5. Added a Still Watching screen after several hours without screen interaction. Improved the search screen s usability. Fixed miscellaneous bugs.,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.5,2021-02-05,Bug fixes and minor visual improvements,0,0,0,0,0,0,0,0
396972659,1000600000547781,truTV,Entertainment,2011-07-16,2010-10-31,71.19,1,1,0,0,7.4,2020-12-17,Performance improvements and bug fixes,0,0,0,0,0,0,0,0
