sep=,
From: 2015-01-01,Store: itunes,Cid: 188320,To: 2024-02-22,Ext_id: 1180074773
Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
2024-02-20T11:14:24,1180074773,Miro: your visual workspace,de,en,3.25.30240271,brsma,3,Not on par with the desktop version – misses core features like copy & paste,While Miro on my main computer is indispensable the mobile version is no joy to use. Most annoying: You cannot copy or paste anything from/to other apps which put me in extremely annoying situations when traveling only with the iPad.,,,,,,,,,2024-02-21T21:06:31,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1180074773/ios/ratingsResponses?reviewId=10959520933,https://appfollow.io/app/17389/review/244651131?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565765?review_id=244651131
2024-02-14T01:19:13,1180074773,Miro: your visual workspace,us,en,3.25.30240271,stapdontstap,5,PLEASE HELP ME MIRO,IT IS NOT LETTING ME DRAW ON MY TABLET. PLEASE I AM ON MHY KNEES.🥺😢😭😣,,,,,,,,,2024-02-15T10:40:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1180074773/ios/ratingsResponses?reviewId=10936060368,https://appfollow.io/app/17389/review/243484023?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565765?review_id=243484023
2024-02-13T20:06:28,1180074773,Miro: your visual workspace,de,en,3.25.30240271,SW_Berlin,2,Really bad pricing policy,"+ Miro does offer many helpful features in particular creating your own templates

- by eliminating the account plan I used as a consultant they significantly increased my price
- there is no way to export board content in a way, that you can still work on other board solutions. Exporting content as a png or pdf is just meaningless for large boards.",,,2024-02-15T08:35:47,36:29:19,"Hi there! Thank you for taking the time to provide us with your feedback. We're continually improving our product and will keep doing our best to get things better for you and other users.

We also encourage you to submit your feedback to our Community, please help us become better: bit.ly/3sik0ju. Thank you!",,,,2024-02-15T10:37:53,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1180074773/ios/ratingsResponses?reviewId=10935355381,https://appfollow.io/app/17389/review/243483255?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565765?review_id=243483255
2024-02-12T21:17:46,1180074773,Miro: your visual workspace,dk,en,3.25.30240271,fancyflamingohat,1,SSO never redirects back to the app,I can't use the app because SSO will successfully login in the browser but then fail to redirect to the app on clicking Open Miro app.,,,2024-02-14T10:42:53,37:25:07,"Hi there! Thank you for reporting this. Could you please try re-installing the app and rebooting your device? In the majority of cases, this solved the issues in the apps. If this didn't help, could you please contact us through this form bit.ly/3sk3Q9f and provide additional details on the case? We'll be sure to investigate it further! Thank you!",,,,2024-02-14T11:23:43,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1180074773/ios/ratingsResponses?reviewId=10931962038,https://appfollow.io/app/17389/review/242965444?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565765?review_id=242965444
2024-02-11T14:28:07,1180074773,Miro: your visual workspace,gb,en,3.25.30240271,KrishFish23,3,Left handed Problem,"Because I am left handed, my hand keeps touching the toolbar and unnecessary buttons are pressed and it keeps messing up. Please make it so that you can move the toolbar to the right",,,2024-02-13T10:10:31,43:42:24,"Thanks for getting in touch and sharing your ideas with us! In order to make sure your ideas reach our product team, would you please head over to our Online Community and submit your idea to our Wish List: https://bit.ly/3diOyeL.
That way, we'll be able to collect all the feedback in one place and drive changes together!",,,,2024-02-13T11:07:17,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1180074773/ios/ratingsResponses?reviewId=10927223040,https://appfollow.io/app/17389/review/217824254?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565765?review_id=217824254
2024-02-10T15:25:12,1180074773,Miro: your visual workspace,ca,en,3.25.30240271,Priamix,3,Kanban bord mobile version,"Hi,

If your Kanban board could be formatted for a phone a bit like Trello it would really enhance its functionality I believe, thank you very much. Have a nice day. PG",,,2024-02-12T19:14:56,51:49:44,"Thanks for getting in touch and sharing your ideas with us! To make sure your ideas reach our product team, would you please head over to our Community Forum and submit your idea to our Wish List: https://bit.ly/3diOyeL. This way, we'll be able to collect all feedback in one place and drive changes together!",,,,2024-02-12T07:09:30,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1180074773/ios/ratingsResponses?reviewId=10923687113,https://appfollow.io/app/17389/review/242526517?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565765?review_id=242526517
2024-02-10T14:07:33,1180074773,Miro: your visual workspace,us,en,3.25.30240271,Cmaher92,1,DO NOT SIGN UP,They make it impossible to cancel.,,,2024-02-13T20:02:03,77:54:30,"Thank you for sharing your feedback with us; we sincerely hope that upcoming updates will make your experience better.

We also encourage you to submit your feedback to our Community, please help us become better: bit.ly/3sik0ju. Thank you!",,,,2024-02-12T07:12:02,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1180074773/ios/ratingsResponses?reviewId=10923424802,https://appfollow.io/app/17389/review/242527780?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565765?review_id=242527780
2024-02-05T13:41:19,1180074773,Miro: your visual workspace,ru,en,3.25.30240271,leucura,1,new update,"With the new update I can’t open the full version of the app on my mac and the browser version works poorly as well, since the lauch of crappy AI features the app becomes worse and worse",,,2024-02-08T18:36:58,76:55:39,"Hi there! Thank you for reporting this. Could you please try re-installing the app and rebooting your device? In the majority of cases, this solved the issues in the apps. If this didn't help, could you please contact us through this form bit.ly/3sk3Q9f and provide additional details on the case? We'll be sure to investigate it further! Thank you!",,,,2024-02-06T21:09:27,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1180074773/ios/ratingsResponses?reviewId=10904632477,https://appfollow.io/app/17389/review/241445569?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565765?review_id=241445569
2024-02-01T04:12:04,1180074773,Miro: your visual workspace,lk,en,3.25.30240266,Navcools,4,Great but sometimes a little buggy.,"The iPad version of miro has issues with search. It is not robust enough. However, overall, I love the experience.",,,,,,,,,2024-02-22T02:32:51,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1180074773/ios/ratingsResponses?reviewId=10887204598,https://appfollow.io/app/17389/review/244690266?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565765?review_id=244690266
2024-01-31T11:05:16,1180074773,Miro: your visual workspace,hu,en,3.25.30240266,Gerg6,4,Dark mode please,Dark mode please,,,,,,,,,2024-02-02T03:38:44,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1180074773/ios/ratingsResponses?reviewId=10884311849,https://appfollow.io/app/17389/review/240624571?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565765?review_id=240624571
