sep=,
From: 2012-02-22,Store: itunes,Cid: 188320,To: 2017-02-22,Ext_id: 1044867788
Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
2017-02-22T22:01:49,1044867788,Day One Journal: Private Diary,ca,en,2.1.4,Shae Bay,5,"Simple layout, easy to use.",I use for daily reflection and record taking. I chose because it has a desktop version that I'll get when I start having a year of records.,,,,,,,,,2022-05-23T20:10:20,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1550510294,https://appfollow.io/app/1637/review/90126152?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=90126152
2017-02-22T13:39:39,1044867788,Day One Journal: Private Diary,us,en,2.1.4,Qdaisy65,3,I've been using this app for years but....,"The last update made me unhappy. When I try to look at the entries from the past two years (from today's entry screen), it shows me one year ago fine. Clicking on the year before that crashes the app. Please fix. It's a pain in the neck to have to go to the calendar and scroll back two years.",,,,,,,,,2022-02-22T02:59:59,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1550054523,https://appfollow.io/app/1637/review/9484472?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=9484472
2017-02-22T06:15:51,1044867788,Day One Journal: Private Diary,cn,en,2.1.4,YHJD-CS,4,Good,Very good note book,,,,,,,,,2022-05-23T20:10:22,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1549761461,https://appfollow.io/app/1637/review/90129624?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=90129624
2017-02-22T05:46:26,1044867788,Day One Journal: Private Diary,us,en,2.1.4,RogerRabid,4,Great journal,"I have not used many journals, but from what I have had the chance to use this is definitely the best.

Some of the pros, password protected, geo-references, tagging, calendar, daily reminder, the ability to add photos.

Overall a great app to store your thoughts from day to day.",,,,,,,,,2022-02-22T02:59:59,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1549743701,https://appfollow.io/app/1637/review/9484471?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=9484471
2017-02-22T05:17:15,1044867788,Day One Journal: Private Diary,us,en,2.1.4,sherryblueberry,5,Love it,Nice job love this journal.,,,,,,,,,2022-02-22T02:59:59,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1549727933,https://appfollow.io/app/1637/review/9484470?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=9484470
2017-02-22T03:08:48,1044867788,Day One Journal: Private Diary,us,en,2.1.4,Biga's note,4,Great. So handy,"Easy to scribble down some ideas, notes, thoughts etc that pop up... in one spot...I love this app- even if I do not use it every day, nor do I care about its links to places etc...",,,,,,,,,2022-02-22T02:59:59,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1549657964,https://appfollow.io/app/1637/review/9484469?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=9484469
2017-02-22T00:44:31,1044867788,Day One Journal: Private Diary,us,en,2.1.4,KingofTomorrows,4,Pretty good until now,Would be great if it had voice memo support.,,,,,,,,,2022-02-22T02:59:59,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1549589272,https://appfollow.io/app/1637/review/9484468?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=9484468
2017-02-21T17:42:45,1044867788,Day One Journal: Private Diary,th,en,2.1.4,goograph,4,Long entry & Crash app,"I typing a long entry and found dayone crash and self-closing and everything i had been typing are gone. nothing save or sync.

moreover so far so good.",,,,,,,,,2022-05-23T20:10:21,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1549447785,https://appfollow.io/app/1637/review/90127642?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=90127642
2017-02-21T12:59:48,1044867788,Day One Journal: Private Diary,us,en,2.1.4,lloyddoppler,5,Mostly great,"I love this journal app, the way it keeps me in the habit of journaling every day, and how it reminds me to review journal entries from a hear, 2 years, etc ago. But the ""on this day"" feature crashes the app on all of my iOS devices and has for some time. The app used to be a lot more stable than this. I hope the developers devote more time to quality control.",,,,,,,,,2022-02-22T02:59:59,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1549287203,https://appfollow.io/app/1637/review/9484467?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=9484467
2017-02-21T09:52:42,1044867788,Day One Journal: Private Diary,gb,en,2.1.4,Tighmory,4,ALMOST 5⭐️,"Very useful app and one where the contact request is answered👍.
Fifth star when there is a PDF tutorial to speed up learning.",,,,,,,,,2022-05-05T12:54:46,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1549176639,https://appfollow.io/app/1637/review/79734740?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=79734740
2017-02-20T22:54:30,1044867788,Day One Journal: Private Diary,my,en,2.1.4,RADINSYAH,4,"Nicely Designed, Could Be Easier.","Overall it's a good experience but it needs to make the different types of log more pronounced and easier ie. Kids' log, work logs, etc.",,,,,,,,,2022-05-23T20:10:21,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1044867788/ios/ratingsResponses?reviewId=1548859959,https://appfollow.io/app/1637/review/90127976?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565766?review_id=90127976
