sep=,
From: 2010-02-22,Store: itunes,Cid: 188320,To: 2024-02-22,Ext_id: 1348317163
Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link
2024-02-20T00:38:25,1348317163,MarginNote 3,my,en,3.7.25,LY Lee1992,4,Pretty useful but I couldn’t bring in the images from other sources,Like this app although there is a learning curve. I was trying to insert images from the web to the app but couldn’t find a way to do so. Any idea?,,,,,,,,,2024-02-21T14:56:05,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1348317163/ios/ratingsResponses?reviewId=10958080921,https://appfollow.io/app/12712/review/244565178?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565776?review_id=244565178
2024-02-19T13:26:29,1348317163,MarginNote 3,th,en,3.7.25,Kritzw,5,Thai lang need!!!,"Please, support Thai",,,,,,,,,2024-02-21T14:56:26,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1348317163/ios/ratingsResponses?reviewId=10956232677,https://appfollow.io/app/12712/review/244565244?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565776?review_id=244565244
2024-02-19T05:55:16,1348317163,MarginNote 3,tr,en,3.7.25,YsnrBS,3,There are problems.,I've been using the app for a long time. It was perfect. But after last update When I click the link I pasted app crashes. And the share button in the research tab is not working properly. When clicked isee Just a transparent square. And the content is absent.,,,,,,,,,2024-02-21T14:56:09,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1348317163/ios/ratingsResponses?reviewId=10956323339,https://appfollow.io/app/12712/review/244565206?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565776?review_id=244565206
2024-02-18T13:24:02,1348317163,MarginNote 3,de,en,3.7.25,M98sudo,4,Dark Mode lacking,"For me dark mode is a key accessibility feature due to eye problems I can toggle dark mode but it’s gray not dark, and it’s inconsistent some parts of the UI don’t invert. Mindmaps and cards don’t invert.

The Mac Version is unstable constantly crashes. 

Otherwise an amazing app that I love using on my Ipad",,,,,,,,,2024-02-20T12:38:31,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1348317163/ios/ratingsResponses?reviewId=10952518707,https://appfollow.io/app/12712/review/244294825?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565776?review_id=244294825
2024-02-15T07:47:19,1348317163,MarginNote 3,in,en,3.7.25,dan9819,4,Lots of potential but….,"The developers have done 80% of grind work which no other in the App Store can beat them. However, the developers are not listening to the user regarding the  syncing interface layout And  better export feature of mind maps. If they could do above changes. by taking an add-on charges, I will be more than happy to give six Star rating instead of five",,,,,,,,,2024-02-17T12:42:09,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1348317163/ios/ratingsResponses?reviewId=10940515303,https://appfollow.io/app/12712/review/243942310?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565776?review_id=243942310
2024-02-14T17:13:59,1348317163,MarginNote 3,in,en,3.7.25,g.prashanth,5,Research ocr pro,Please add custon size of page for reasearch option ocr pro,,,,,,,,,2024-02-16T11:18:00,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1348317163/ios/ratingsResponses?reviewId=10938501510,https://appfollow.io/app/12712/review/243675012?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565776?review_id=243675012
2024-02-08T09:55:22,1348317163,MarginNote 3,us,en,3.7.25,Tech.explorer,5,Best note taking app ever known to mankind. Period.,Literally the title. Would recommend to everyone. Just requesting the developers to release windows/android version.,,,,,,,,,2024-02-10T10:51:21,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1348317163/ios/ratingsResponses?reviewId=10915362591,https://appfollow.io/app/12712/review/242350099?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565776?review_id=242350099
2024-02-07T09:39:01,1348317163,MarginNote 3,us,en,3.7.25,Radazad,5,Really amazing tool for organizing thoughts,I use this app as a tool for studying leaning and analyzing the holy book and it works so well for this purpose. I love the features it has and it’s everything I was looking for but couldn’t find with other annotation apps. I paid for the full version which is so affordable and have no regrets.,,,,,,,,,2024-02-09T12:41:55,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1348317163/ios/ratingsResponses?reviewId=10911584261,https://appfollow.io/app/12712/review/242108842?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565776?review_id=242108842
2024-02-03T12:04:22,1348317163,MarginNote 3,gb,en,3.7.25,will11j,3,Missing 1 Key Feature,"The basis of this app is amazing, I use it everyday to study multiple subjects. However the search feature is only basic. For example when searching my tagged highlights I would like it to show me only highlights that have #tag1 AND #tag2; instead what you get in the results is highlights that have #tag1 OR #tag2, which makes locating what I want more difficult than it could be because I have a lot of tags for different subjects and documents. The implementation of a sophisticated advanced search would make this app 5 stars for me.",,,,,,,,,2024-02-05T13:01:29,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1348317163/ios/ratingsResponses?reviewId=10896503001,https://appfollow.io/app/12712/review/241294252?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565776?review_id=241294252
2024-01-30T07:46:01,1348317163,MarginNote 3,nl,en,3.7.25,RRKL,1,Does not sync between devices. Useless.,Does not sync between devices. Useless.,,,2019-11-22T03:26:57,,"Hello, you can add a document by clicking Manage on the right.",,,,2024-02-01T13:26:51,,,,,0,0,https://appstoreconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1348317163/ios/ratingsResponses?reviewId=10880111342,https://appfollow.io/app/12712/review/157871689?s=global5,https://watch.appfollow.io/apps/worldwide/reviews/565776?review_id=157871689
